0.01000000	0.00571300	0.02650000
0.01100000	0.00599200	0.02596000
0.01200000	0.00625800	0.02543000
0.01300000	0.00651400	0.02493000
0.01400000	0.00676000	0.02444000
0.01500000	0.00699700	0.02397000
0.01600000	0.00722700	0.02352000
0.01700000	0.00744900	0.02309000
0.01800000	0.00766500	0.02267000
0.02000000	0.00807900	0.02188000
0.02250000	0.00857000	0.02099000
0.02500000	0.00903300	0.02017000
0.02750000	0.00947400	0.01942000
0.03000000	0.00989500	0.01874000
0.03250000	0.01030000	0.01811000
0.03500000	0.01069000	0.01753000
0.03750000	0.01136000	0.01699000
0.04000000	0.01217000	0.01648000
0.04500000	0.01365000	0.01558000
0.05000000	0.01492000	0.01479000
0.05500000	0.01597000	0.01408000
0.06000000	0.01682000	0.01345000
0.06500000	0.01751000	0.01288000
0.07000000	0.01807000	0.01237000
0.08000000	0.01890000	0.01147000
0.09000000	0.01947000	0.01072000
0.10000000	0.01991000	0.01007000
0.11000000	0.02030000	0.00950200
0.12000000	0.02067000	0.00900600
0.13000000	0.02104000	0.00856600
0.14000000	0.02144000	0.00817300
0.15000000	0.02188000	0.00781900
0.16000000	0.02234000	0.00749900
0.17000000	0.02284000	0.00720700
0.18000000	0.02337000	0.00694100
0.20000000	0.02452000	0.00646900
0.22500000	0.02611000	0.00597300
0.25000000	0.02783000	0.00555500
0.27500000	0.02965000	0.00519900
0.30000000	0.03152000	0.00489100
0.32500000	0.03343000	0.00462100
0.35000000	0.03535000	0.00438200
0.37500000	0.03726000	0.00417000
0.40000000	0.03915000	0.00397900
0.45000000	0.04286000	0.00365100
0.50000000	0.04646000	0.00337800
0.55000000	0.04997000	0.00314600
0.60000000	0.05342000	0.00294800
0.65000000	0.05683000	0.00277500
0.70000000	0.06022000	0.00262300
0.80000000	0.06691000	0.00236800
0.90000000	0.07347000	0.00216300
1.00000000	0.07984000	0.00199300
1.10000000	0.08597000	0.00185000
1.20000000	0.09183000	0.00172800
1.30000000	0.09742000	0.00162200
1.40000000	0.10270000	0.00152900
1.50000000	0.10780000	0.00144800
1.60000000	0.11250000	0.00137500
1.70000000	0.11700000	0.00131000
1.80000000	0.12130000	0.00125100
2.00000000	0.12910000	0.00114900
2.25000000	0.13780000	0.00104400
2.50000000	0.14530000	0.00095850
2.75000000	0.15190000	0.00088670
3.00000000	0.15770000	0.00082560
3.25000000	0.16290000	0.00077290
3.50000000	0.16740000	0.00072700
3.75000000	0.17150000	0.00068660
4.00000000	0.17510000	0.00065080
4.50000000	0.18130000	0.00059000
5.00000000	0.18630000	0.00054030
5.50000000	0.19040000	0.00049880
6.00000000	0.19380000	0.00046360
6.50000000	0.19650000	0.00043340
7.00000000	0.19870000	0.00040710
8.00000000	0.20200000	0.00036350
9.00000000	0.20390000	0.00032890
10.00000000	0.20490000	0.00030060
11.00000000	0.20510000	0.00027710
12.00000000	0.20480000	0.00025720
13.00000000	0.20400000	0.00024010
14.00000000	0.20290000	0.00022530
15.00000000	0.20140000	0.00021230
16.00000000	0.19980000	0.00020080
17.00000000	0.19790000	0.00019050
18.00000000	0.19600000	0.00018130
20.00000000	0.19180000	0.00016550
22.50000000	0.18620000	0.00014940
25.00000000	0.18050000	0.00013630
27.50000000	0.17490000	0.00012540
30.00000000	0.16950000	0.00011620
32.50000000	0.16420000	0.00010840
35.00000000	0.15910000	0.00010160
37.50000000	0.15500000	0.00009559
40.00000000	0.15090000	0.00009032
45.00000000	0.14200000	0.00008143
50.00000000	0.13470000	0.00007420
55.00000000	0.12800000	0.00006821
60.00000000	0.12200000	0.00006316
65.00000000	0.11660000	0.00005884
70.00000000	0.11160000	0.00005510
80.00000000	0.10290000	0.00004894
90.00000000	0.09551000	0.00004407
100.00000000	0.08916000	0.00004012
110.00000000	0.08361000	0.00003685
120.00000000	0.07871000	0.00003410
130.00000000	0.07434000	0.00003174
140.00000000	0.07041000	0.00002971
150.00000000	0.06685000	0.00002793
