0.01000000	0.00473300	0.00008974
0.01100000	0.00529400	0.00008356
0.01200000	0.00582100	0.00007826
0.01300000	0.00630100	0.00007365
0.01400000	0.00672400	0.00006961
0.01500000	0.00708600	0.00006603
0.01600000	0.00738900	0.00006283
0.01700000	0.00763700	0.00005995
0.01800000	0.00783900	0.00005735
0.02000000	0.00814900	0.00005283
0.02250000	0.00844800	0.00004817
0.02500000	0.00872900	0.00004433
0.02750000	0.00902300	0.00004110
0.03000000	0.00933300	0.00003834
0.03250000	0.00964800	0.00003596
0.03500000	0.00995700	0.00003388
0.03750000	0.01025000	0.00003205
0.04000000	0.01053000	0.00003042
0.04500000	0.01101000	0.00002764
0.05000000	0.01139000	0.00002537
0.05500000	0.01168000	0.00002346
0.06000000	0.01189000	0.00002184
0.06500000	0.01202000	0.00002045
0.07000000	0.01209000	0.00001923
0.08000000	0.01211000	0.00001721
0.09000000	0.01200000	0.00001560
0.10000000	0.01181000	0.00001428
0.11000000	0.01157000	0.00001319
0.12000000	0.01131000	0.00001225
0.13000000	0.01103000	0.00001145
0.14000000	0.01075000	0.00001076
0.15000000	0.01047000	0.00001015
0.16000000	0.01020000	0.00000961
0.17000000	0.00993400	0.00000912
0.18000000	0.00967700	0.00000869
0.20000000	0.00919300	0.00000794
0.22500000	0.00864300	0.00000718
0.25000000	0.00815300	0.00000656
0.27500000	0.00771400	0.00000604
0.30000000	0.00732100	0.00000560
0.32500000	0.00696700	0.00000523
0.35000000	0.00664700	0.00000491
0.37500000	0.00635800	0.00000462
0.40000000	0.00609300	0.00000437
0.45000000	0.00563000	0.00000394
0.50000000	0.00523700	0.00000360
0.55000000	0.00489900	0.00000331
0.60000000	0.00460500	0.00000307
0.65000000	0.00434600	0.00000286
0.70000000	0.00411800	0.00000268
0.80000000	0.00373000	0.00000238
0.90000000	0.00341400	0.00000215
1.00000000	0.00315100	0.00000196
1.10000000	0.00294800	0.00000180
1.20000000	0.00275000	0.00000167
1.30000000	0.00258900	0.00000155
1.40000000	0.00245100	0.00000145
1.50000000	0.00232800	0.00000137
1.60000000	0.00221700	0.00000129
1.70000000	0.00211800	0.00000122
1.80000000	0.00202800	0.00000116
2.00000000	0.00187100	0.00000106
2.25000000	0.00170900	0.00000095
2.50000000	0.00157400	0.00000087
2.75000000	0.00146100	0.00000080
3.00000000	0.00136500	0.00000074
3.25000000	0.00128100	0.00000069
3.50000000	0.00120800	0.00000064
3.75000000	0.00114300	0.00000060
4.00000000	0.00108600	0.00000057
4.50000000	0.00098800	0.00000051
5.00000000	0.00090760	0.00000047
5.50000000	0.00084030	0.00000043
6.00000000	0.00078300	0.00000039
6.50000000	0.00073360	0.00000037
7.00000000	0.00069060	0.00000034
8.00000000	0.00061910	0.00000030
9.00000000	0.00056210	0.00000027
10.00000000	0.00051540	0.00000025
11.00000000	0.00047650	0.00000023
12.00000000	0.00044350	0.00000021
13.00000000	0.00041520	0.00000020
14.00000000	0.00039050	0.00000018
15.00000000	0.00036880	0.00000017
16.00000000	0.00034970	0.00000016
17.00000000	0.00033260	0.00000015
18.00000000	0.00031720	0.00000015
20.00000000	0.00029080	0.00000013
22.50000000	0.00026380	0.00000012
25.00000000	0.00024180	0.00000011
27.50000000	0.00022360	0.00000010
30.00000000	0.00020810	0.00000009
32.50000000	0.00019490	0.00000008
35.00000000	0.00018340	0.00000008
37.50000000	0.00017340	0.00000007
40.00000000	0.00016450	0.00000007
45.00000000	0.00014950	0.00000006
50.00000000	0.00013740	0.00000006
55.00000000	0.00012730	0.00000005
60.00000000	0.00011870	0.00000005
65.00000000	0.00011150	0.00000004
70.00000000	0.00010520	0.00000004
80.00000000	0.00009478	0.00000004
90.00000000	0.00008660	0.00000003
100.00000000	0.00007996	0.00000003
110.00000000	0.00007448	0.00000003
120.00000000	0.00006986	0.00000003
130.00000000	0.00006593	0.00000002
140.00000000	0.00006253	0.00000002
150.00000000	0.00005956	0.00000002
