0.01000000	0.00536400	0.00010170
0.01100000	0.00600000	0.00009470
0.01200000	0.00659700	0.00008870
0.01300000	0.00714100	0.00008347
0.01400000	0.00762100	0.00007889
0.01500000	0.00803100	0.00007483
0.01600000	0.00837400	0.00007121
0.01700000	0.00865500	0.00006795
0.01800000	0.00888400	0.00006500
0.02000000	0.00923600	0.00005988
0.02250000	0.00957500	0.00005459
0.02500000	0.00989300	0.00005024
0.02750000	0.01023000	0.00004658
0.03000000	0.01058000	0.00004346
0.03250000	0.01093000	0.00004076
0.03500000	0.01128000	0.00003840
0.03750000	0.01162000	0.00003632
0.04000000	0.01193000	0.00003448
0.04500000	0.01248000	0.00003133
0.05000000	0.01291000	0.00002875
0.05500000	0.01324000	0.00002659
0.06000000	0.01347000	0.00002475
0.06500000	0.01362000	0.00002317
0.07000000	0.01371000	0.00002179
0.08000000	0.01372000	0.00001951
0.09000000	0.01360000	0.00001768
0.10000000	0.01338000	0.00001619
0.11000000	0.01312000	0.00001494
0.12000000	0.01282000	0.00001389
0.13000000	0.01250000	0.00001298
0.14000000	0.01219000	0.00001219
0.15000000	0.01187000	0.00001150
0.16000000	0.01156000	0.00001089
0.17000000	0.01126000	0.00001034
0.18000000	0.01097000	0.00000985
0.20000000	0.01042000	0.00000900
0.22500000	0.00979600	0.00000814
0.25000000	0.00924000	0.00000743
0.27500000	0.00874200	0.00000685
0.30000000	0.00829700	0.00000635
0.32500000	0.00789600	0.00000593
0.35000000	0.00753400	0.00000556
0.37500000	0.00720500	0.00000524
0.40000000	0.00690600	0.00000495
0.45000000	0.00638100	0.00000447
0.50000000	0.00593500	0.00000408
0.55000000	0.00555200	0.00000375
0.60000000	0.00521900	0.00000348
0.65000000	0.00492600	0.00000324
0.70000000	0.00466700	0.00000304
0.80000000	0.00422800	0.00000270
0.90000000	0.00386900	0.00000243
1.00000000	0.00357100	0.00000222
1.10000000	0.00334200	0.00000204
1.20000000	0.00311600	0.00000189
1.30000000	0.00293500	0.00000176
1.40000000	0.00277800	0.00000165
1.50000000	0.00263800	0.00000155
1.60000000	0.00251300	0.00000146
1.70000000	0.00240000	0.00000139
1.80000000	0.00229800	0.00000132
2.00000000	0.00212000	0.00000120
2.25000000	0.00193600	0.00000108
2.50000000	0.00178400	0.00000098
2.75000000	0.00165600	0.00000090
3.00000000	0.00154700	0.00000083
3.25000000	0.00145200	0.00000078
3.50000000	0.00136900	0.00000073
3.75000000	0.00129600	0.00000068
4.00000000	0.00123100	0.00000064
4.50000000	0.00112000	0.00000058
5.00000000	0.00102900	0.00000053
5.50000000	0.00095230	0.00000048
6.00000000	0.00088740	0.00000045
6.50000000	0.00083140	0.00000042
7.00000000	0.00078270	0.00000039
8.00000000	0.00070170	0.00000034
9.00000000	0.00063700	0.00000031
10.00000000	0.00058420	0.00000028
11.00000000	0.00054010	0.00000026
12.00000000	0.00050270	0.00000024
13.00000000	0.00047050	0.00000022
14.00000000	0.00044260	0.00000021
15.00000000	0.00041800	0.00000019
16.00000000	0.00039630	0.00000018
17.00000000	0.00037690	0.00000017
18.00000000	0.00035950	0.00000016
20.00000000	0.00032950	0.00000015
22.50000000	0.00029900	0.00000013
25.00000000	0.00027410	0.00000012
27.50000000	0.00025340	0.00000011
30.00000000	0.00023590	0.00000010
32.50000000	0.00022090	0.00000010
35.00000000	0.00020790	0.00000009
37.50000000	0.00019650	0.00000008
40.00000000	0.00018650	0.00000008
45.00000000	0.00016950	0.00000007
50.00000000	0.00015570	0.00000006
55.00000000	0.00014420	0.00000006
60.00000000	0.00013460	0.00000005
65.00000000	0.00012630	0.00000005
70.00000000	0.00011920	0.00000005
80.00000000	0.00010740	0.00000004
90.00000000	0.00009814	0.00000004
100.00000000	0.00009062	0.00000003
110.00000000	0.00008441	0.00000003
120.00000000	0.00007918	0.00000003
130.00000000	0.00007472	0.00000003
140.00000000	0.00007086	0.00000002
150.00000000	0.00006751	0.00000002
