0.01000000	0.00451800	0.00113000
0.01100000	0.00475200	0.00106200
0.01200000	0.00497700	0.00100200
0.01300000	0.00519500	0.00094940
0.01400000	0.00540700	0.00090280
0.01500000	0.00561300	0.00086110
0.01600000	0.00581300	0.00082350
0.01700000	0.00601000	0.00078950
0.01800000	0.00620200	0.00075850
0.02000000	0.00657500	0.00070410
0.02250000	0.00702300	0.00064720
0.02500000	0.00745400	0.00059970
0.02750000	0.00787100	0.00055940
0.03000000	0.00827500	0.00052470
0.03250000	0.00866700	0.00049450
0.03500000	0.00905000	0.00046790
0.03750000	0.00942200	0.00044430
0.04000000	0.00978600	0.00042320
0.04500000	0.01049000	0.00038700
0.05000000	0.01116000	0.00035710
0.05500000	0.01179000	0.00033180
0.06000000	0.01240000	0.00031020
0.06500000	0.01298000	0.00029140
0.07000000	0.01352000	0.00027500
0.08000000	0.01452000	0.00024760
0.09000000	0.01540000	0.00022550
0.10000000	0.01620000	0.00020730
0.11000000	0.01692000	0.00019210
0.12000000	0.01760000	0.00017910
0.13000000	0.01825000	0.00016790
0.14000000	0.01888000	0.00015810
0.15000000	0.01950000	0.00014950
0.16000000	0.02011000	0.00014180
0.17000000	0.02072000	0.00013500
0.18000000	0.02133000	0.00012880
0.20000000	0.02251000	0.00011810
0.22500000	0.02392000	0.00010720
0.25000000	0.02524000	0.00009819
0.27500000	0.02646000	0.00009071
0.30000000	0.02757000	0.00008435
0.32500000	0.02856000	0.00007889
0.35000000	0.02944000	0.00007413
0.37500000	0.03022000	0.00006996
0.40000000	0.03090000	0.00006625
0.45000000	0.03197000	0.00005998
0.50000000	0.03273000	0.00005486
0.55000000	0.03322000	0.00005059
0.60000000	0.03349000	0.00004697
0.65000000	0.03358000	0.00004387
0.70000000	0.03353000	0.00004118
0.80000000	0.03312000	0.00003672
0.90000000	0.03244000	0.00003318
1.00000000	0.03160000	0.00003030
1.10000000	0.03068000	0.00002791
1.20000000	0.02974000	0.00002588
1.30000000	0.02880000	0.00002414
1.40000000	0.02787000	0.00002264
1.50000000	0.02698000	0.00002132
1.60000000	0.02613000	0.00002015
1.70000000	0.02531000	0.00001912
1.80000000	0.02454000	0.00001818
2.00000000	0.02310000	0.00001658
2.25000000	0.02152000	0.00001496
2.50000000	0.02014000	0.00001364
2.75000000	0.01892000	0.00001254
3.00000000	0.01785000	0.00001161
3.25000000	0.01690000	0.00001082
3.50000000	0.01605000	0.00001014
3.75000000	0.01528000	0.00000954
4.00000000	0.01459000	0.00000901
4.50000000	0.01339000	0.00000811
5.00000000	0.01238000	0.00000739
5.50000000	0.01153000	0.00000679
6.00000000	0.01079000	0.00000628
6.50000000	0.01015000	0.00000585
7.00000000	0.00957900	0.00000548
8.00000000	0.00862800	0.00000486
9.00000000	0.00792000	0.00000437
10.00000000	0.00726100	0.00000398
11.00000000	0.00673800	0.00000365
12.00000000	0.00629000	0.00000338
13.00000000	0.00590300	0.00000314
14.00000000	0.00556500	0.00000294
15.00000000	0.00526600	0.00000276
16.00000000	0.00500000	0.00000261
17.00000000	0.00476200	0.00000247
18.00000000	0.00454800	0.00000234
20.00000000	0.00417600	0.00000213
22.50000000	0.00379400	0.00000192
25.00000000	0.00348200	0.00000174
27.50000000	0.00322000	0.00000160
30.00000000	0.00299800	0.00000148
32.50000000	0.00280700	0.00000137
35.00000000	0.00264100	0.00000128
37.50000000	0.00249500	0.00000121
40.00000000	0.00236500	0.00000114
45.00000000	0.00214500	0.00000102
50.00000000	0.00196600	0.00000093
55.00000000	0.00181600	0.00000085
60.00000000	0.00169000	0.00000079
65.00000000	0.00158100	0.00000073
70.00000000	0.00148700	0.00000068
80.00000000	0.00133100	0.00000060
90.00000000	0.00120700	0.00000054
100.00000000	0.00110600	0.00000049
110.00000000	0.00102200	0.00000045
120.00000000	0.00095170	0.00000042
130.00000000	0.00089100	0.00000039
140.00000000	0.00083850	0.00000036
150.00000000	0.00079240	0.00000034
